id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,total_kasus,recovery_rate,mortality_rate,active_cases,risk_score,kecamatan_positif_mean,kecamatan_positif_std,kecamatan_positif_min,kecamatan_positif_max,kecamatan_positif_sum,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,covid_burden,nama_provinsi_encoded,nama_provinsi_BELUM DIKETAHUI,nama_provinsi_DKI JAKARTA,nama_provinsi_LUAR DKI JAKARTA,nama_kota_encoded,nama_kota_BELUM DIKETAHUI,nama_kota_JAKARTA BARAT,nama_kota_JAKARTA PUSAT,nama_kota_JAKARTA SELATAN,nama_kota_JAKARTA TIMUR,nama_kota_JAKARTA UTARA,nama_kota_KAB.ADM.KEP.SERIBU,nama_kota_LUAR DKI JAKARTA
3174011004,DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,10,0,10,9,4,5,7,0,2,0,5,7,0.2857142857142857,0.0,0,-0.5329839631479724,13.571428571428571,8.941609528064896,1,28,95,0.5157894736842106,39.405204460966544,76.2081784386617,20.63197026022305,14.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,13,0,13,8,1,7,6,3,1,0,2,6,0.16666666666666666,0.0,3,-0.5439016403884683,16.666666666666668,12.220201853215572,6,30,50,0.36,31.970260223048324,55.20446096654275,20.63197026022305,13.5,1,False,True,False,5,False,False,False,False,False,True,False,False
3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,30,2,28,13,6,7,7,2,1,0,4,7,0.14285714285714285,0.0,2,-0.513050812237205,9.666666666666666,7.420691791650336,1,18,58,0.7241379310344828,39.405204460966544,55.20446096654275,20.63197026022305,16.0,1,False,True,False,5,False,False,False,False,False,True,False,False
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,16,0,16,12,5,7,5,1,0,3,1,5,0.0,0.6,1,1.039550846623392,15.2,10.401922899156673,3,25,76,0.32894736842105265,24.721189591078065,20.817843866171003,86.61710037174721,17.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,7,0,7,4,1,3,6,1,2,1,2,6,0.3333333333333333,0.16666666666666666,1,-0.10711172420777053,14.0,8.717797887081348,6,30,98,0.42857142857142855,31.970260223048324,76.2081784386617,53.71747211895911,13.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,17,0,17,10,4,6,7,2,3,0,2,7,0.42857142857142855,0.0,2,-0.513050812237205,11.428571428571429,8.92295061171178,1,28,80,0.6124999999999999,39.405204460966544,88.10408921933085,20.63197026022305,13.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,5,0,5,4,3,1,7,2,4,1,0,7,0.5714285714285714,0.14285714285714285,2,-0.12157389758737765,5.8,4.589843860815601,1,17,58,1.206896551724138,39.405204460966544,93.68029739776952,53.71747211895911,13.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,4,0,4,7,3,4,5,1,2,1,1,5,0.4,0.2,1,-0.056584514396124476,10.6,5.029910535983716,5,18,53,0.4716981132075472,24.721189591078065,76.2081784386617,53.71747211895911,11.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,21,0,21,4,2,2,6,2,0,2,2,6,0.0,0.3333333333333333,2,0.35957791833907854,6.285714285714286,1.3801311186847085,5,9,44,0.9545454545454546,31.970260223048324,20.817843866171003,74.53531598513011,18.0,1,False,True,False,5,False,False,False,False,False,True,False,False
3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,8,1,7,2,1,1,6,3,1,0,2,6,0.16666666666666666,0.0,3,-0.5439016403884683,2.8181818181818183,2.088931871468374,0,6,31,2.129032258064516,31.970260223048324,55.20446096654275,20.63197026022305,13.5,1,False,True,False,1,False,True,False,False,False,False,False,False
