id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,total_kasus,recovery_rate,mortality_rate,active_cases,risk_score,kecamatan_positif_mean,kecamatan_positif_std,kecamatan_positif_min,kecamatan_positif_max,kecamatan_positif_sum,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,covid_burden,nama_provinsi_encoded,nama_provinsi_BELUM DIKETAHUI,nama_provinsi_DKI JAKARTA,nama_provinsi_LUAR DKI JAKARTA,nama_kota_encoded,nama_kota_BELUM DIKETAHUI,nama_kota_JAKARTA BARAT,nama_kota_JAKARTA PUSAT,nama_kota_JAKARTA SELATAN,nama_kota_JAKARTA TIMUR,nama_kota_JAKARTA UTARA,nama_kota_KAB.ADM.KEP.SERIBU,nama_kota_LUAR DKI JAKARTA
3174021004,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,9,0,9,4,1,3,5,4,1,0,0,5,0.2,0.0,4,-0.5747524685397318,6.125,3.313931631332013,3,12,49,0.8163265306122449,24.721189591078065,55.20446096654275,20.63197026022305,11.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,15,0,15,4,1,3,15,10,0,2,3,15,0.0,0.13333333333333333,10,0.2585994739322134,14.0,8.717797887081348,6,30,98,1.0714285714285714,75.65055762081785,20.817843866171003,74.53531598513011,40.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,14,0,14,10,5,5,11,5,1,2,3,11,0.09090909090909091,0.18181818181818182,5,0.17836187447349652,5.666666666666667,4.273952113286562,1,11,34,1.9411764705882353,61.152416356877325,55.20446096654275,74.53531598513011,29.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,13,1,12,6,2,4,13,7,1,0,5,13,0.07692307692307693,0.0,7,-0.21831351332040402,16.714285714285715,8.920281866142378,8,30,117,0.7777777777777777,68.21561338289963,55.20446096654275,20.63197026022305,31.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,12,0,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0,-0.818705788394502,3.0,5.196152422706632,0,9,9,0.0,1.486988847583643,20.817843866171003,20.63197026022305,0.0,1,False,True,False,6,False,False,False,False,False,False,True,False
3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,16,1,15,7,3,4,11,4,0,2,5,11,0.0,0.18181818181818182,4,0.16839529901811287,11.714285714285714,5.936168397046637,5,24,82,0.9390243902439025,61.152416356877325,20.817843866171003,74.53531598513011,30.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,22,0,22,9,3,6,6,2,0,1,3,6,0.0,0.16666666666666666,2,-0.09714514875238683,6.285714285714286,1.3801311186847085,5,9,44,0.9545454545454546,31.970260223048324,20.817843866171003,53.71747211895911,16.5,1,False,True,False,5,False,False,False,False,False,True,False,False
3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,1,0,1,1,0,1,2,2,0,0,0,2,0.0,0.0,2,-0.7171378302704404,2.8181818181818183,2.088931871468374,0,6,31,0.7096774193548386,9.107806691449815,20.817843866171003,20.63197026022305,5.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,27,0,27,11,3,8,13,4,0,3,6,13,0.0,0.23076923076923078,4,0.38417254551701224,11.428571428571429,8.92295061171178,1,28,80,1.1375,68.21561338289963,20.817843866171003,86.61710037174721,37.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,8,0,8,1,1,0,2,1,0,1,0,2,0.0,0.5,1,0.6430647955485718,6.625,9.709163565563058,1,30,53,0.3018867924528302,9.107806691449815,20.817843866171003,53.71747211895911,6.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,4,0,4,3,1,2,8,3,0,1,4,8,0.0,0.125,3,-0.11972453285657525,16.8,12.77497553813705,2,30,84,0.47619047619047616,46.28252788104089,20.817843866171003,53.71747211895911,21.5,1,False,True,False,1,False,True,False,False,False,False,False,False
3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,62,1,61,19,9,10,30,23,1,3,78,30,0.03333333333333333,0.1,23,0.9090813955336147,17.285714285714285,11.96821186468953,5,30,121,1.7355371900826446,96.6542750929368,55.20446096654275,86.61710037174721,78.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3171011005,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,20,0,20,3,2,1,7,0,1,1,5,7,0.14285714285714285,0.14285714285714285,0,-0.14150704849814502,5.666666666666667,4.273952113286562,1,11,34,1.2352941176470587,39.405204460966544,55.20446096654275,53.71747211895911,17.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,30,2,28,2,2,0,5,2,0,0,3,5,0.0,0.0,2,-0.5946856194504991,9.125,4.733995594179856,5,18,73,0.547945205479452,24.721189591078065,20.817843866171003,20.63197026022305,12.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,8,1,7,6,5,1,9,4,0,1,4,9,0.0,0.1111111111111111,4,-0.10700080938549994,17.285714285714285,11.96821186468953,5,30,121,0.5206611570247934,52.41635687732342,20.817843866171003,53.71747211895911,24.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3173081003,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,9,0,9,7,3,4,8,4,1,1,2,8,0.125,0.125,4,-0.10975795740119156,12.5,4.183300132670378,8,18,75,0.64,46.28252788104089,55.20446096654275,53.71747211895911,20.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,20,0,20,13,9,4,29,17,5,4,3,29,0.1724137931034483,0.13793103448275862,17,0.912408409636171,17.714285714285715,11.205865810879075,6,30,124,1.6370967741935483,92.56505576208178,97.39776951672863,93.12267657992564,71.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,11,0,11,4,1,3,5,3,1,1,0,5,0.2,0.2,3,-0.03665136348535709,11.714285714285714,5.936168397046637,5,24,82,0.426829268292683,24.721189591078065,55.20446096654275,53.71747211895911,12.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,16,2,14,9,3,6,13,8,2,0,3,13,0.15384615384615385,0.0,8,-0.20834693786502034,13.428571428571429,9.342682392424258,1,30,94,0.9680851063829787,68.21561338289963,76.2081784386617,20.63197026022305,29.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,27,1,26,7,5,2,13,7,0,2,4,13,0.0,0.15384615384615385,7,0.20327701014864089,11.714285714285714,5.936168397046637,5,24,82,1.1097560975609757,68.21561338289963,20.817843866171003,74.53531598513011,35.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3171021005,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,19,2,17,5,4,1,5,4,0,0,1,5,0.0,0.0,4,-0.5747524685397318,11.0,5.244044240850758,5,17,55,0.45454545454545453,24.721189591078065,20.817843866171003,20.63197026022305,12.5,1,False,True,False,2,False,False,True,False,False,False,False,False
3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,40,1,39,11,3,8,10,5,1,2,2,10,0.1,0.2,5,0.18736880545864568,8.4,6.730527468185536,1,18,42,1.1904761904761905,57.249070631970255,55.20446096654275,74.53531598513011,26.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,46,1,45,10,5,5,30,10,5,1,6,30,0.16666666666666666,0.03333333333333333,10,0.5968266877770404,14.0,8.717797887081348,6,30,98,2.142857142857143,96.6542750929368,97.39776951672863,53.71747211895911,69.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,33,0,33,10,3,7,7,2,2,1,2,7,0.2857142857142857,0.14285714285714285,2,-0.12157389758737765,10.0,6.683312551921141,2,16,40,0.7,39.405204460966544,76.2081784386617,53.71747211895911,16.0,1,False,True,False,2,False,False,True,False,False,False,False,False
3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,9,0,9,1,0,1,4,2,0,0,2,4,0.0,0.0,2,-0.6355030230571462,11.5,5.089204259999788,4,18,69,0.34782608695652173,19.702602230483272,20.817843866171003,20.63197026022305,10.0,1,False,True,False,3,False,False,False,True,False,False,False,False
3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,6,0,6,8,6,2,4,3,0,0,1,4,0.0,0.0,3,-0.6255364476017625,2.8181818181818183,2.088931871468374,0,6,31,1.4193548387096773,19.702602230483272,20.817843866171003,20.63197026022305,10.0,1,False,True,False,1,False,True,False,False,False,False,False,False
3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,17,1,16,5,0,5,5,3,1,0,1,5,0.2,0.0,3,-0.5847190439951154,4.875,2.6423744732991303,1,9,39,1.0256410256410255,24.721189591078065,55.20446096654275,20.63197026022305,11.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,8,1,7,1,0,1,7,5,0,0,2,7,0.0,0.0,5,-0.48315108587105393,9.375,5.262739645035518,5,20,75,0.7466666666666667,39.405204460966544,20.817843866171003,20.63197026022305,17.5,1,False,True,False,4,False,False,False,False,True,False,False,False
3174021008,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,9,0,9,1,0,1,9,4,0,2,3,9,0.0,0.2222222222222222,4,0.19748123534214357,6.125,3.313931631332013,3,12,49,1.469387755102041,52.41635687732342,20.817843866171003,74.53531598513011,25.5,1,False,True,False,3,False,False,False,True,False,False,False,False
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,6,0,6,6,2,4,23,13,5,2,2,23,0.21739130434782608,0.08695652173913043,13,0.487950271352177,9.8,8.105553651663778,2,23,49,2.346938775510204,88.84758364312268,97.39776951672863,74.53531598513011,53.0,1,False,True,False,4,False,False,False,False,True,False,False,False
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,84,0,84,11,6,5,15,8,1,0,6,15,0.06666666666666667,0.0,8,-0.12671213065172623,25.0,8.660254037844387,15,30,75,0.6,75.65055762081785,55.20446096654275,20.63197026022305,36.0,1,False,True,False,5,False,False,False,False,False,True,False,False
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,5,0,5,4,3,1,7,2,4,1,0,7,0.5714285714285714,0.14285714285714285,2,-0.12157389758737765,5.8,4.589843860815601,1,17,58,1.206896551724138,39.405204460966544,93.68029739776952,53.71747211895911,13.0,1,False,True,False,3,False,False,False,True,False,False,False,False
