PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,positif,sembuh,meninggal
-1.3542804876938206,-1.2557972032974787,-0.49027541125497187,-0.3939408928467665,0.5613839165981102,-1.755621240849035,0.48904445081187914,-0.6749057548992149,10,0,0
0.40956250261491456,0.6172659817455546,-1.8943816016555288,-0.8517262637262188,-0.5007146191749037,-1.3127777015218165,-1.0047708207484134,-0.044937080816728106,17,0,2
-0.7988589821146754,-0.6200344024209751,-2.546385765444924,-0.8690875089853674,-0.9009908455298421,0.07962727675960618,-0.35206731614785736,0.3936507153364209,9,0,2
-2.0428392510614306,-1.5204736942768642,0.8689852274415616,-1.0097873309964431,0.5120350365873151,-0.8416732454124163,0.6275104716970813,-0.6210114953567376,5,0,0
-1.8553964594137689,-1.9433940320440355,0.006511238365629079,1.5310521591075952,0.6893279085913668,0.22725304608944857,0.025393108340831912,0.8061460833679562,5,1,0
4.3939995329711925,3.4118414684651275,-0.27748421599876627,-1.9246538271190632,1.64815164356799,-1.3905147823644992,-1.4460814932113664,-0.882144760466202,30,1,3
-1.967315442819663,-2.645400122263904,-1.1916727154408124,-0.05032752428511435,0.7739975122344861,-1.0318124192957883,0.9949057372148007,1.2004540547392248,6,0,0
0.03526635544405185,0.9698233513120941,2.397156931063954,-2.485716697093357,-0.2968292823633951,-0.4762230458939674,-0.6655869234114514,-0.041230844210996556,9,0,1
-2.703556816014623,-2.8895223026504615,-1.5597460274746044,0.8103311114266919,-0.13775805261923132,-1.092124672903183,-1.6640591260854558,-0.29551869096288785,4,0,0
-0.6474156987551305,-0.28707097928172354,0.798678077770638,0.11626046950067082,-0.4600433227929672,1.2567118373299588,-1.234554812744099,0.8743293615001335,6,1,1
-2.3282051025243864,-1.4098982067894377,1.6802449834547135,-0.9166776075885954,-0.11538514242118919,-0.6636245722971963,-1.3159749518879393,-1.465467269163549,3,0,0
1.4796656288094234,1.9608271900014071,0.5710563308423425,-0.8306613794704749,0.6022145675235095,-1.6729245965408068,1.3402738272500931,-0.004257568431395667,21,1,1
-0.9296449347636379,-1.1573178072306771,-0.18044814485513117,-1.2484093493801363,-0.5953415095758001,0.2413640933886617,-0.8832397216407814,0.6789251608740011,6,0,1
-2.856961913441476,-2.926149251892381,-0.15166542712294892,-0.05376734450578145,0.024104347462502826,-0.3764153576535343,-0.7891423456955123,-0.19941783722586762,2,0,0
-1.2077668718593824,-0.669925284558714,1.3851627304225582,-1.3101983234065129,0.4883734753270771,-1.3987972332523286,0.6476736346943998,-0.861379010140165,8,0,0
-0.6110116101071357,-0.3754166233412204,0.5867784619716903,1.7583994699500463,-0.2634415312198197,2.569843510591811,-0.2649347025647329,0.31572713271080016,5,2,1
-1.404251012058539,-1.6957216577698289,-1.453368549988521,-0.7591184667444077,-0.44683946785701667,0.22002885470175854,-0.28213093776199516,0.9252836873253061,6,0,1
-0.9021499239652109,-0.8303021374797083,-0.27613450165268616,-1.470003968494958,-0.15863884432830958,-0.05653435097220238,0.45303278138929814,0.6516044174716125,7,0,1
-3.096771045875552,-2.8368073912292893,0.5326553939189359,-0.5499786822554135,0.17556135766120542,-0.05396030948508867,-0.01525980272272053,-0.5367885232399122,0,0,0
-1.9705082193339944,-1.4632441519126134,1.5872768442245118,1.5360630513281779,0.4427484215803048,0.9628161626028124,-0.3485341866553552,-0.13747355025483293,3,1,0
-1.4688678229603027,-2.1743796085090987,-1.991151681797201,-0.8959210300668485,-0.21576711675270693,0.5326808784413383,1.00110194112644,1.1820340684915585,5,0,1
-2.3570737175780434,-1.4966331708149574,2.195646659665517,-1.609578204333994,0.44141848399787675,-0.29114963676265776,0.7271518836744181,-0.796447647702836,1,0,0
-3.54425968676256,-3.583149397709042,-0.49006173869855635,0.3322823150384818,-0.19883396922392982,0.03983552023025952,-1.5079681299140302,0.046611809432926386,0,0,0
-1.4938198810782186,-1.2113124625648604,-0.34613661715558725,-1.7943739241567345,-1.1451750408145427,1.5181724363176805,-0.8275884650216143,0.01486664010743869,3,0,1
-1.620594605045236,-1.6941081456972522,0.6931796636963453,-0.5656992634257784,0.3322261151171467,-0.9506971586801004,-0.8997700398177213,0.7224177557936414,6,0,0
0.4447049028959741,1.319945531065655,-0.8759836479326564,-2.350671064918884,-0.9231116647686004,-0.0225580874989633,0.5530780150129594,-0.8313701417691387,13,0,3
-2.516767069618182,-2.1264596954769206,0.8961033148450422,-1.104049397519943,0.5812498961943807,-0.38809035135498154,1.3174225007882552,-0.48558581611318885,2,0,0
-2.1216599754188987,-2.204570024063416,-2.602484029743938,-0.43518087849588954,-1.504122343013747,1.1956330012106178,-1.6862477434069834,-0.2849773530810848,3,0,1
-3.54425968676256,-3.583149397709042,-0.49006173869855635,0.3322823150384818,-0.19883396922392982,0.03983552023025952,-1.5079681299140302,0.046611809432926386,0,0,0
-3.2105217472504037,-3.1949910008051545,-1.0228219183189278,0.5695305954614114,-0.18423859212346508,-0.5129350300474331,-1.5841495925085685,-0.10506351424329298,2,0,0
-2.185616456130157,-1.2057929026163094,2.6722697276330285,-1.847610560164383,0.43350894625596686,-0.3219321417146897,0.7660055238454506,-0.7485463959867209,1,0,0
-1.364552869766464,-1.4667263678253308,-3.8021270893420165,-1.497518697199485,-2.7425648848965567,3.0888944282546946,-1.7613320589169017,-0.3926078348208415,3,0,2
-1.2786001265568574,-0.5375147266338255,0.40472012887953884,-1.588516471922923,-0.9985045068356946,0.34694502506757174,-1.3898706755833683,-1.583735018465129,5,0,1
-2.4688414257226317,-1.5695421409355241,1.8380884906820603,-0.9727354533005651,-0.14788936819239568,-0.4805525588892707,-1.289142464017464,-1.4457051609032452,2,0,0
-0.5373288281887723,0.5145257699470398,0.9365959538996541,-1.8663531067196304,-0.23374613724305532,-0.7074044927744346,-0.05960732796527728,-0.5867188309751845,10,0,1
-3.7286257468482105,-4.4571733160890705,-1.9844013825692752,0.30494560091076844,0.605262581059947,0.07057920423613727,1.793040209036386,0.20074977174645398,0,0,0
-3.105554786707699,-3.5679087988891207,-3.7885758336976445,1.2309914074977284,0.5511297309212286,-1.6207833204652755,1.547360061294945,-0.5464919481425858,1,0,0
-3.6754823308874096,-4.501808155184777,-1.9767683392067192,0.3106350405883343,0.5737451548883691,0.055089068589240314,1.80913692402747,0.18038701726836612,0,0,0
-3.499746593298649,-3.536185008847307,-0.8046413652759382,-0.35743125706641954,0.631978622632543,-0.019628295974334,1.9298429852927776,-0.6052404729054243,0,0,0
-1.8688280642651707,-1.7259683315938634,-3.1667063213069047,0.6590528725005004,0.8403405873452979,-2.5683376203220942,1.5769774118085784,-1.2104120162362009,9,0,0
-2.5688589968523616,-1.7362647983650628,1.9859936196356505,-1.035075315169661,-0.1329502738514443,-0.3065386513374321,-1.2738750999646677,-1.4382547301498463,1,0,0
-2.203067476309837,-2.081498968156394,0.4522442011576365,1.9798416852391292,0.5965982869345645,0.9299919119127388,0.19165305677743918,0.22923207119266975,3,1,0
-3.3842087644823673,-3.389908086429573,-0.7567519588701823,0.4459448530263699,-0.17459672835868137,-0.2322793609456917,-1.5508939577179734,-0.033157180463331284,1,0,0
-3.48819919067077,-3.545538399310472,-0.8038243816511905,-0.35818722031598055,0.6332153946875757,-0.019601098830843613,1.9302403949282372,-0.6079503906479833,0,0,0
35.14714645651387,-19.38565293268689,4.50437790756862,2.887263783017605,-10.977753499135764,-3.0559263136427606,1.44985481014448,-0.08915178410333756,30,5,5
27.269447481793858,-9.102295777945487,-3.947895115313709,-4.339293550924182,16.054848445530467,5.343471243644125,-2.473973141551691,-1.1185751724611086,30,5,5
3.4367952361541647,4.601390735080812,0.14953076249318326,1.4708224337230769,-0.17574251492591642,-0.552995671187416,-0.9186002124782646,-1.3915819902966737,30,5,3
0.4308016696943511,1.1802437389495493,-1.1725268243918083,4.474032894633385,0.8819550045440846,-1.206183782243876,0.25384913073071047,-0.8500468855181783,17,5,0
4.188179016979412,5.0442803729327315,-0.21020638698367608,1.0498686895671188,-0.6526826646370599,0.21537701719772956,-1.0542050896819934,0.7469699221270479,30,5,5
4.722640922107744,4.221909842663557,0.28276097082894247,0.5410772643178193,0.591715086009125,0.30374939959254266,1.7455057005697887,2.4276805407509374,30,5,4
2.986841242604933,3.67342021300057,0.505224880555334,2.3948955683491366,0.40825072964084036,-1.5436147037560368,-1.070767912991614,-0.006574804080847866,30,5,1
3.9120334102505145,4.884884606203552,0.2610617565441663,0.6930989855780301,-0.0017398748031918704,0.027166276008808946,1.0440547773627757,0.10321366638720132,29,5,4
3.775421502866941,5.085515937403955,-0.4103989724849387,1.109886759839195,-0.8974861929395566,0.08154478429692509,-0.8349965978398907,-1.3326976968701032,30,5,5
3.496888974223415,3.6631976642134947,-1.5385644538459553,-1.2907478635542315,-0.6300775938913169,-1.0583208136398945,-0.14308096057870767,0.6779401294543124,30,1,5
3.889559424293002,4.639083313569185,-0.5732270844448989,-1.2985241434283674,-0.0008018296126764587,-0.5415903849129924,0.5778645468092837,0.09631246995408076,30,2,5
2.9653072648963374,3.5613090785716626,-0.37050872584053124,1.7032914186110717,-0.12376123451252319,0.07199633940805257,0.47951112291450193,-0.7468472011343238,25,5,3
1.787418543171163,2.1701727022160444,-0.36993527306067825,2.921227427819466,-0.04695774166799114,0.8300981172181802,-1.0145378913061225,1.4122611088961112,18,5,2
1.8581393905093926,3.128124004127601,0.16652594452180522,1.4523002317103826,0.058607278190484086,-0.16393774153929047,0.3715288236913887,-0.8325261646381528,21,4,2
4.808825972392111,3.845856309876385,0.5127622189808413,0.6399031911796055,1.173373572740798,0.013999927978865036,1.6204944801325718,2.295516337442406,30,5,3
0.006859934073802965,0.7688533540483344,-0.6511501748198955,4.137583292407824,0.3016700964764538,1.475174094023763,0.5961760160129023,-1.0286375274380175,11,5,1
1.8988720932697478,2.8512649867453113,-1.5535556666838841,2.6944952516114844,0.27415666206334877,-0.42620741319590943,1.009983067663912,-0.9884643430983521,23,5,2
5.245842416189642,3.7647871962230814,-1.3142194209995186,0.1828396419975177,0.27779509990059853,-0.09732168664997745,1.4016764584047787,-0.6377690199085887,30,4,5
2.505191134610369,2.3214016091942358,-0.8980938107064499,0.9678094368662501,0.6374864696849434,-0.6792217480420044,1.4290948563212365,1.1979113154458878,24,3,2
0.8405041945200984,1.1956096175024888,-1.4645583746293063,0.010064478033191177,-0.16830401242846188,-0.7737897314550272,-0.13898982715933353,0.5302820894011455,18,1,2
3.0090989520693414,3.5367388924083354,0.5039932575241246,-0.006661478607666617,0.06977373841768586,-1.4981241804026724,-1.3871456427142712,0.7671320770871641,29,2,2
0.8121251911999348,1.5968031111114471,1.1631061998178989,0.6930893114488443,1.070731008930343,-1.7505621489574459,0.798945287023222,-0.9781568219328449,19,2,0
1.3381351659547145,2.810752564165231,0.1448790532020337,0.5021750659903784,-0.5975015267509096,1.1295803155239896,0.3896390697562063,-0.732389342016446,15,3,3
2.5999210133142956,3.378894827429125,-0.8827613303041706,0.05804118006059658,-1.0944667937961747,1.042671177680658,0.41051798054194233,-0.5988798458392409,20,3,5
2.775192680082636,3.116737219970539,-2.000843504162653,0.6322568477134104,-0.8568169896112172,0.5402693251928813,0.18145453758814886,0.4519127474486145,23,3,5
0.3104900985528447,0.5412967329699162,-1.0734665426504821,0.021117548270835805,-0.5813466167375904,0.21155271013989121,-0.7662034069974732,0.6401456671848907,12,1,2
1.1709204772307493,2.176234508981278,2.9323688788357143,1.8141014774048587,0.20103638914391378,1.4164850088759127,-0.7611438628371984,0.7699736557646611,11,4,1
0.5163538306868047,1.414366887463315,2.986675335662636,0.61839967105104,0.7337840837013788,-0.6899568419249085,-1.1390246103673078,0.9040882915893598,13,2,0
1.4177116186932532,1.5231499673954043,-2.121895044757542,-0.3331190042104565,-0.26886534659409284,-0.5239251110073779,0.4668835652977951,0.697705175381388,19,1,3
-0.453505515356153,0.33253330894964744,-0.07482255049943333,3.9030317970859603,0.08614700942578059,2.5181091592676035,0.6005176068354401,-0.7572110622748681,7,4,1
1.0300164255875086,1.600739008818805,-1.9145307607649684,0.02972484980474196,0.1178963010982595,-1.2811195070712609,0.40557142015512326,0.5120878879279084,20,1,2
2.570518234105007,3.137866585951128,-1.2397061922797847,1.1309384390683168,0.30250471242050947,-1.5813631719591008,0.7647599556683514,-1.2596258939907496,28,3,2
1.9047313352244863,3.0054780186798102,-0.8834208778683572,-0.4993597354104317,0.030966068385074822,-2.042017598833402,-0.14679367661168521,-0.8452753331663471,28,1,2
1.54126600267048,2.7015734476395243,0.8805910439131437,0.5374943303313909,-0.9117215116688944,1.717215591824578,-0.9419177641061312,0.24755692915027652,13,3,3
1.2783216760545726,2.5394337321719354,0.32918435521035805,0.48557965427145816,-0.7121391943892804,1.6266094013355537,0.44147495095778655,-0.7905307727417312,13,3,3
0.37311346219722386,0.6676214248284535,-2.175606621077611,2.485315351558013,-0.3632392307217778,0.8886703531704958,0.160801159288551,0.11092773323169473,12,3,2
3.0836865404068727,3.4611312080224317,-1.4848553236457633,0.9629889281318983,-0.7792788596377719,-0.559787000882114,-1.1911054208134622,-0.5156109598701998,27,3,4
4.179709247260401,4.423561597006169,-0.06998243000011246,-0.3721324369744792,-0.6531123630108006,-0.15587478935362592,-0.25638845663922755,-0.5250352282703068,30,3,5
-0.036999284010919585,0.3321678033110523,-0.5944038106602838,0.12242797132982379,0.35698449641795466,-0.5766750824760752,0.5592542362424322,0.8137475802358138,13,1,1
2.886480975600892,3.5906241563604495,-1.7044779604768192,-1.0391964330287193,-0.4584879549677689,-1.6238527155160316,0.5661076253466645,-1.037813903785284,30,1,4
1.6586875128124081,1.900316477289347,-2.261578737769344,0.603143754198518,-1.0157741773372504,0.5652676086533733,-0.6268066612733252,0.5032077489904474,18,2,4
1.3405606218285318,1.7217447563693662,-2.5555096995303277,2.118390022515691,0.07727809803579769,-0.7857616153439666,0.7630240625694779,-0.8303546516842248,19,3,2
0.8731475614812515,1.547581482915606,1.9483464393843295,1.1333980603446405,0.4298834415459378,0.9677608373751537,0.43247533269056543,0.7471055081803897,11,3,1
0.39627407176380874,0.9978296720169404,2.783476797156066,-0.3341829891124302,0.5792776305418506,-1.2109247248614303,-1.2914001307667455,0.9244075795126911,13,1,0
2.222610883135972,2.0696368174679987,-2.102348386235951,1.3557850052408325,-0.9816819049020256,0.7330583848593776,-0.5338955093533005,0.3973127199652411,18,3,4
1.0028077602905672,1.1809807080390617,0.0539268119693435,2.0467331660827037,0.28219413513509567,-0.04809026460745037,-1.216654009999631,1.465564452236687,16,3,1
0.8444476154270758,0.9819099439630553,-1.5571861598690664,1.2305104183647642,-0.4113955296617256,-0.13359291431275808,-0.537405602912202,-0.5033735332814445,16,2,2
0.6390006711480974,1.3706547357615546,0.2054869806305996,-1.9018112449852513,-1.4527308005094557,2.601155540345046,0.9169366470559798,-0.9714582828119347,7,1,3
-1.685592751625665,-1.9321978899731562,0.8464166321248028,-0.6065146673644298,0.23816966604421008,-0.8044532451269026,-0.8436969059805196,0.6963383883208089,5,0,0
3.2549915820810713,3.328919895898667,0.512855654796828,-1.140413612147569,0.19272103849154557,-2.1013571464771412,-0.7937290359479886,-0.4164703464619257,30,1,2
-1.0188830031181992,-0.7564636496436402,1.1122862356175058,2.1822301431574225,0.5918879434871865,0.391149198168236,-0.3391124858955992,-0.18371426626297852,7,2,0
-0.8312494755656813,-0.21089558726035457,2.5942477306131777,-0.37881954395520373,1.092578476624502,-0.01797107668467076,1.7202265971294504,-0.46387651802204766,6,1,0
-0.26931492816414854,-0.2712072992847954,0.5010827046203319,0.21818355456288538,-0.267704186994101,0.6475421653010011,-1.3334866413346247,1.5521967679736512,8,1,1
-0.032598482360050855,0.6717706991399273,2.0346476341681674,-0.5570334474853349,1.1199839625985766,-1.1523953468726207,1.421273011576593,0.05827934947874476,12,1,0
-1.1532898581787703,-1.427203630080405,-0.7210136648026274,1.4290888588558959,0.6616551257937888,-0.8279698654196541,-0.11063567284569845,0.8092917713226984,9,1,0
-0.08007605172118709,0.1834028509467372,0.5374341208849952,0.7258580008243983,0.5847336375462904,-1.535819249540715,-1.4703498163987572,0.9071920728136504,15,1,0
-1.24476233475233,-1.2996139572816277,-1.768947119325603,-0.47266529486488923,-0.3813137239062151,-0.4941139449182973,-0.3179424011434459,0.3873311784203131,8,0,1
-2.056696732374975,-1.8274441724706463,1.0027157521806134,-0.8570196312235341,0.44434597436783707,-0.583268695278044,-0.1325045378617553,0.6349145034705281,4,0,0
-0.6102935616360443,-0.30063460422303595,0.06622995572023964,1.6584742264690646,-0.2621621666262931,1.498569689462576,-0.291943827442552,-0.5279237651841432,7,2,1
-0.09701413980374332,0.10195865980014336,-1.5114398311212016,-0.08898286467613559,-0.6104680782373777,0.581745500174483,0.7536912478992693,-0.7341320860475774,10,1,2
-1.443773876682529,-0.017482141974513147,4.28928771450881,1.0622971411943873,0.34694429187068904,1.5451504091797232,-0.607433861881123,-1.455115178972988,2,1,0
0.07775519080351848,0.9096574108929264,1.4003655565819229,-0.22095247127811368,0.8469451534922979,-1.6970921348978072,0.7422257646838506,-0.8701911235596903,15,1,0
-1.087138160227076,-0.8650968833777575,0.7322236739915834,0.9038474160718722,0.5495518722142164,-0.5439658976698185,-0.6939050809769665,0.6506890425062225,8,1,0
-0.8398408386198951,-0.3980607384029406,-1.3364629201649392,0.7341234566368415,-0.16440404906106726,-0.22587013019348567,0.016762862829778836,-0.742190065052417,10,1,1
-2.1188576722621253,-2.1590264773945087,-0.7888078612558298,1.799932715065211,0.6137345558001314,-0.016779558313633876,0.7082680016077865,-0.09840207212875207,5,1,0
-1.2143483327933844,-0.8523921712932842,1.6176876584399025,2.192828332394489,1.0425376998181606,1.1817726177947399,1.0523558783157292,0.5736641223558371,5,2,0
-2.333633541739015,-1.7730189018179003,1.256586777751476,2.3567974198441815,0.5894080601947165,1.5894303818793782,0.3966828958740208,-0.5844238322911195,2,1,0
-1.58193383904369,-2.0865781808173716,-2.0009447620065037,-0.8996195161012489,-0.1951021244792973,0.5465448220072723,0.9855836762881207,1.2213377038220725,5,0,1
-0.627386101152667,0.030522394849100604,2.898812369378417,0.045048282505071466,0.3661773394013534,-0.27433940579536653,-1.131648966689583,0.24701090649518426,7,1,0
-1.163681181368791,-0.7510307859824294,-0.7801208516501871,0.605387209757397,-0.3789491438660231,0.9135797629491916,0.0371219852766537,-0.4614691384559794,6,1,1
-2.062518563635096,-1.952545638161643,-1.73125257649569,2.5938336452551174,0.055871497018397935,-0.8065396033426934,-1.4494167203499855,-0.5386155282567829,6,1,0
-0.960749898676271,-1.4349572598741052,-2.8609379090759064,-1.3776995421332459,-0.8522925844653452,1.2860186272942267,0.953393211530379,1.1887002116640693,6,0,2
-1.5750337963513004,-1.3749236719352862,1.307343298673447,-0.7195666254151135,0.18906880147774785,-0.8467343836230935,-1.4995539718827482,1.0191718702518922,6,0,0
-2.9273419398151113,-2.5640244838016732,0.5545125478363546,-0.5646488753111513,0.2052464183308976,-0.21929060132379002,-0.11383938096811864,-0.1682932845859587,1,0,0
-2.1427365998816787,-1.5728732767618883,0.5575496373226058,1.4930197784936259,0.5048251658739202,0.38308662201860794,0.15336408649703126,-0.4370055199638747,4,1,0
-2.32477636768916,-2.2295118993115444,-0.5494186291632833,1.9117037658695373,0.6941007892565662,0.37600096974223873,0.7455058581783108,-0.08707965521579689,4,1,0
-2.194917724299773,-2.4419186082773043,-0.4140060443792264,-0.12372575018686142,0.4130912626950869,-0.780733981611407,-0.26268166563783146,0.9677320902790827,5,0,0
-1.2029094369014222,-1.1581692189073287,0.6197917001432008,0.5666155653375009,0.8507560707233472,-0.418298325319219,1.509383752064828,-0.7153371384242203,7,1,0
-0.33981196637393535,0.6370182756864702,2.375500224883261,-2.9492696525808584,-0.12526755729355046,0.25968385368032876,0.6561477816747109,0.3527157972543101,6,0,1
-1.851687060520836,-1.7905723186131015,0.8243596776063764,-0.6121762500469322,0.2910266788486041,-0.7699204121249191,-0.8769147657191257,0.7504991997037117,5,0,0
1.242799527545148,1.8850332160359555,1.587999733810952,-1.186153986817762,-0.6026936406315886,0.2326816758516608,-1.247137699499912,0.9651270716955034,13,1,2
0.16055320707823587,0.5236612509186467,-0.959965232261647,-0.3610420242825676,-0.29579958233660086,0.5446836427394173,0.615389015873123,0.824817307652667,11,1,2
-0.6812216374377187,-0.1960980660429861,0.9715989958513351,-0.24414310011564846,-0.29761330463401453,1.6196358314765018,0.1641313754746698,0.4355006300111724,5,1,1
-2.4619472693849063,-2.3383738000570626,-0.24612566565170155,2.1666446281689224,0.7262441738546341,0.8580953371692025,0.8343223420463214,-0.1142820272441681,3,1,0
-2.2456427966401504,-2.052208160323109,0.4509504843722079,1.9803536788147964,0.588825715291723,0.92872607365321,0.1925835990849814,0.24400807342441905,3,1,0
-1.9496022789794576,-2.121936411875697,-2.16977109366329,-1.1530985172430206,-0.9261458495995923,1.3985030622294221,0.3810512225273629,0.03148188273615742,3,0,1
-2.247891753277919,-1.6920377576538745,0.8432055796488251,1.757691262841266,0.5394583563800165,0.8480919430926837,0.23949946858583518,-0.4807897559868432,3,1,0
-2.3462427892385214,-2.358814585679245,0.3510724567010668,-0.6900374357286365,0.4635307091234027,-0.581864554795778,0.6032602837233981,-0.3933163843739195,3,0,0
-0.10006550092745684,-0.07018078085406443,0.14657162866669493,-1.7387771578458875,0.4110720094510205,-0.6844339268695637,1.1341588163496898,1.4950453762818714,11,0,1
0.2436217217990951,0.7753485943132536,-0.3703127848154917,1.1733344942777564,0.3335821552161989,-0.22432114620705204,0.07966842463523688,0.513555093341785,14,2,1
-1.0284541531035718,-0.2440548948653855,0.5324750433215064,-3.2272107282753884,-1.3109128781461954,2.38507620761904,0.6152924567458182,-0.7787577075854242,2,0,1
-1.0049542745710867,-0.753273815593139,-0.27813277396447095,-1.4630898757503255,-0.18306694296030676,-0.045690350176841,0.4494339905315204,0.6948059519473176,7,0,1
-2.450362088663078,-1.581386282440347,1.837453637041172,-0.9738375048554773,-0.1406381628664013,-0.4789677647267819,-1.2904391544753377,-1.4527156886040005,2,0,0
-2.2692317651439855,-1.6777009636012508,0.8432770320077208,1.7586372900154106,0.5331226622130414,0.8468199077505209,0.240452784336432,-0.47320175085728844,3,1,0
0.02811777189890525,-0.36812819847402933,0.2537303588442466,-1.7966235190655173,0.37408014640818166,-0.5436808837406917,1.1585119084967315,1.4200470290122904,10,0,1
-0.6949451922738076,-0.651681944227793,-1.0578328200754241,0.700002592455091,-0.30219158121849005,0.14099708011948242,-0.0016670358857735288,-0.5106382474646894,8,1,1
-0.39426951230132773,-0.20869453223734002,-0.9696029861500679,-0.47586695668151624,0.9221921607154966,-2.672218553062067,1.026867238559547,-0.7026100758534567,17,0,0
-1.2959397356470173,-1.5288469198016665,-0.9819506000873037,1.0950804890503623,-1.0902532727029068,2.8340336334250433,-0.4306966689528448,-0.6236553291218383,3,1,1
2.996492691757111,3.824705931000421,-0.4176996306824368,-2.6425432654543104,-0.3775857479525489,-1.76267067633702,-1.0354961057102838,-0.24097418938416923,30,0,4
-1.5053451406529974,-1.3129843727457275,-2.6179113473460593,1.9028593370227878,-0.834814250174283,0.3994773478537714,-1.4530903722841029,-0.5384703901568092,6,1,1
-2.5572112888704255,-2.34742094760554,0.8570342640529837,-0.6010819604037891,0.13328865913727012,-0.3232469000640641,-0.6927955099135052,-0.2638216731280989,2,0,0
-2.4288423551705334,-2.257429688385342,0.4720245058287437,-0.7541044013520523,0.45024571181269796,-0.5534240345592828,0.6220577187006108,-0.5992529800644779,3,0,0
1.459552273297611,1.974667400960368,-2.279520506653795,0.47912886130962606,0.40069417976976385,-4.9523377752627376,-1.9769795933740109,-2.366617128607545,30,0,0
-0.9815491947963544,-0.8761187260868674,0.0390432748871872,-0.6827162678672422,0.8545183635592478,-1.685295440258105,0.34699212010183783,0.8409792807641107,11,0,0
-1.5145175030490792,-1.3753912125380352,0.5473505633142488,-0.8365046474655812,0.6369460562045568,-1.1503716850761583,0.4539029445683219,0.6734928779394599,7,0,0
1.1082255628304667,1.0439192792791039,-2.697629937889894,-2.081511604899069,-1.9927560322500766,1.0480582919700288,-0.9798953256495067,0.6333629702028124,13,0,5
-2.830046016336465,-2.799001020164652,-1.5665649730363143,0.8108639398936532,-0.15200560778598105,-1.0934195149159172,-1.6638923709691318,-0.25443634137507826,4,0,0
-1.3385173663747136,-1.3177561374117563,0.41365268733513305,-0.7854709727402995,0.6958784221904747,-1.2559055145188003,0.4378654309403163,0.8624733366309675,8,0,0
-3.01437571624218,-3.0575557123129853,0.008500819444041498,-0.12478475747967033,0.0540315760760683,-0.17779534593569357,-0.7844809007732751,-0.16400986245789148,1,0,0
-0.6666685875136384,-0.10145026268290479,1.528987720155735,-2.9298761018150996,-0.3522553313923682,0.9157499752785726,1.3182778903807457,0.05100854789203221,4,0,1
-1.6076546946456312,-2.6385968754855913,-1.3289001292236193,0.026316369130779123,0.7309305531494252,-1.262455678315165,1.0013970922401338,1.134728519941581,7,0,0
