PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,id_kel,nama_kecamatan,nama_kelurahan
-0.23408557172020952,-0.5415153131729664,-0.3442908918384851,1.3643090121923376,-1.5911705138391694,1.0535760505670009,-0.06502888048230952,-0.21423180354881813,0.3626579966148067,0.9825434958524475,-0.015605541861099869,3172021007,TANJUNG PRIOK,WARAKAS
-0.2706434725246793,2.39632507210511,-2.2928169046375535,1.1495776989519484,1.8021150956347807,-1.0160432243834046,-0.4814473075188481,0.16368391082490374,1.9638596939998754,-1.3485329439922769,1.2589535930920062,3172031001,KOJA,KOJA
-0.49308203720374033,-2.5466762764668447,-3.065817746672348,-0.8045001449965286,-0.8003299076443723,0.26654493063334145,-0.8658314578225604,4.499477739664711,0.06040388397653046,-1.1612243821140447,2.516322097829857,3175091004,CIRACAS,SUSUKAN
-0.8635908351445262,0.18398070288941518,-1.1711257855939383,0.9899008687972005,0.31637530917915024,0.701415519661071,0.6681720932795556,0.5440652044806338,0.17166961051679314,0.735605200993413,-0.7523328796918682,3175051001,PASAR REBO,GEDONG
-0.17909918208570808,1.4099923674989363,-0.821325322099497,1.1631918541231547,0.9328059175731351,-0.7413304534038963,0.5053669255388763,1.0638947626248447,-1.036062734695597,0.978276990849575,-0.8076608319190867,3175071006,DUREN SAWIT,MALAKA JAYA
-0.7620154721598519,1.2130252089511318,-1.2010464741053888,1.2196558297992282,0.8881375357731554,0.32126859297869076,1.9938278124371986,-1.4367497772074904,-2.1136995389561415,0.06278160591884521,-0.4059529382827974,3174031001,MAMPANG PRAPATAN,MAMPANG PRAPATAN
-0.34505455091082016,1.2688830821862054,-1.8423560109201973,1.485513138228701,-0.19733162035780885,0.22473104698313182,0.7393382985751997,-1.029438180707458,-0.45881114895436553,0.579499652042541,1.046454201723758,3171021005,SAWAH BESAR,MANGGA DUA SELATAN
-0.6463027727859212,0.3987594830636258,-1.4461714990519319,1.361910345700718,-0.1462630831967523,-1.0164473948450206,0.30283350092102435,0.5569541094411302,-0.2478250217344818,0.15344034340289714,-0.8148423565468856,3175031004,JATINEGARA,RAWA BUNGA
-0.4432062727158792,1.8269281622594038,-1.344245638500743,1.339020786409574,2.1913691775176196,0.06756544633959533,0.10786918997380995,-0.6534644626086763,1.2871399773860834,-0.7814693471386911,-0.413740639020923,3173071006,PALMERAH,KOTA BAMBU SELATAN
-0.4729228134812845,-0.4758865359933426,0.07574471291063148,0.056925562175891536,0.8138805864662652,-0.32092563764608856,-0.02768704360394064,0.019964789256604613,-0.4376596853781785,-0.7133116396089318,-0.8074389042931565,3173061002,KALI DERES,SEMANAN
-0.2805550079977495,2.2245634945139336,-0.7519993355482322,0.9496560911240643,0.14419108306291697,-0.021767860848002377,0.9224651188564039,-0.42899990500886265,0.9387300887059746,-0.14631789250404828,0.26910580814795726,3171021003,SAWAH BESAR,KARTINI
-0.08722321305445853,0.755043213685954,0.026889514093773964,0.1844664118929174,-1.1515626204223572,0.9893772585689601,-0.06829296953069348,1.4143870492244033,-0.31435198044244106,0.6818455525206221,-0.24196771726360491,3175011004,MATRAMAN,PAL MERIAM
-0.3035773452735817,1.56084645371927,0.1866621394896502,0.21724247614486153,-1.4847175301135258,1.6207958857923899,-0.04859049130323019,0.20659544629716717,0.4760585341440301,-0.49026350660352336,0.06370875053749116,3173031001,TAMAN SARI,TAMAN SARI
-0.7528687523213382,1.8772630814327098,-1.6320210488692115,1.3757837024969044,0.3271997391502868,0.12655528539291624,2.5618917824787504,-0.7090649351351104,-0.5261583077221249,0.49387657334701673,0.8453391678623726,3173041007,TAMBORA,ANGKE
-0.5486355811607804,2.0768482204887024,3.140606809723217,-2.7450916902672855,0.25077471273412166,-1.0153337968554021,-1.4753149941882588,1.2449611315193225,0.4258358960595374,1.7308144954600153,-0.7926574398275018,3174061004,CILANDAK,GANDARIA SELATAN
-0.051304983625975784,1.8763900157825968,-1.0338912158044298,0.22067707945088869,0.31262635689068347,1.1303407458084114,1.0258124864413725,0.864648962919751,0.5992442312354859,-0.7872292424876167,0.9200962777750948,3171021002,SAWAH BESAR,KARANG ANYAR
-0.7740910099128401,1.1339819238327862,-0.9185896277965704,1.3519325106813704,0.2894293203537186,-1.414604111384985,1.43259110483144,-0.9218511416970714,-0.5323969870647812,1.6802735233382784,0.17193841441045893,3171061005,MENTENG,KEBON SIRIH
-0.4275480614128034,0.14820702784688605,-1.7580014840051827,1.0243022483296564,0.21137461970584384,-0.9883945046279965,-0.32279548144901965,0.23618424954036396,-0.5357215209012712,-0.5317306593672452,-0.47091788108392013,3175091003,CIRACAS,KELAPA DUA WETAN
-0.336156926212208,-0.5304142047638878,-0.3414806343273907,0.8543091614048285,-1.1615187052671838,-0.07870757289441146,1.494052298242348,-0.6266022455618556,-0.06543510007453887,0.07564919758192451,0.31802718158954096,3171041004,SENEN,KRAMAT
-0.5830262114526539,2.6815070676307484,1.057579180995614,0.19328050602645117,0.4011676965089888,-1.1964159719374439,-1.2603640256836073,-0.7182595894456105,2.6360330997143295,1.6074808488692083,0.026386239003122248,3174021008,SETIA BUDI,KUNINGAN TIMUR
-0.6891145254710133,0.7686164820736489,-0.8319241934395929,0.6006524713082974,2.1523628074726724,0.6341065073787895,-0.0387140825229366,0.37214486273532993,0.2424420908999627,0.21621274381673605,-1.0149158112289385,3175081001,MAKASAR,MAKASAR
