positif,sembuh,meninggal,total_kasus,risk_score,kecamatan_positif_mean,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,dirawat,active_cases,positif,sembuh,meninggal,PC1,PC2,PC3,PC4,PC5
15,1,0,15,-0.11674555519634251,13.428571428571429,1.1170212765957446,75.65055762081785,55.20446096654275,20.63197026022305,9,9,15,1,0,0.07775519080351848,0.9096574108929264,1.4003655565819229,-0.22095247127811368,0.8469451534922979
8,1,0,8,-0.4722334086305579,9.125,0.8767123287671232,46.28252788104089,55.20446096654275,20.63197026022305,2,2,8,1,0,-1.087138160227076,-0.8650968833777575,0.7322236739915834,0.9038474160718722,0.5495518722142164
10,1,1,10,-0.0866650347962335,7.6,1.3157894736842106,57.249070631970255,55.20446096654275,53.71747211895911,5,5,10,1,1,-0.8398408386198951,-0.3980607384029406,-1.3364629201649392,0.7341234566368415,-0.16440404906106726
5,1,0,5,-0.5847190439951154,4.875,1.0256410256410255,24.721189591078065,55.20446096654275,20.63197026022305,3,3,5,1,0,-2.1188576722621253,-2.1590264773945087,-0.7888078612558298,1.799932715065211,0.6137345558001314
5,2,0,5,-0.5946856194504991,10.571428571428571,0.47297297297297297,24.721189591078065,76.2081784386617,20.63197026022305,2,2,5,2,0,-1.2143483327933844,-0.8523921712932842,1.6176876584399025,2.192828332394489,1.0425376998181606
2,1,0,2,-0.7271044057258241,5.8,0.3448275862068966,9.107806691449815,55.20446096654275,20.63197026022305,1,1,2,1,0,-2.333633541739015,-1.7730189018179003,1.256586777751476,2.3567974198441815,0.5894080601947165
5,0,1,5,-0.04661793894074079,6.285714285714286,0.7954545454545455,24.721189591078065,20.817843866171003,53.71747211895911,2,2,5,0,1,-1.58193383904369,-2.0865781808173716,-2.0009447620065037,-0.8996195161012489,-0.1951021244792973
7,1,0,7,-0.48315108587105393,14.0,0.5,39.405204460966544,55.20446096654275,20.63197026022305,5,5,7,1,0,-0.627386101152667,0.030522394849100604,2.898812369378417,0.045048282505071466,0.3661773394013534
6,1,1,6,-0.08717857329700314,5.8,1.0344827586206897,31.970260223048324,55.20446096654275,53.71747211895911,3,3,6,1,1,-1.163681181368791,-0.7510307859824294,-0.7801208516501871,0.605387209757397,-0.3789491438660231
6,1,0,6,-0.5439016403884683,2.8181818181818183,2.129032258064516,31.970260223048324,55.20446096654275,20.63197026022305,3,3,6,1,0,-2.062518563635096,-1.952545638161643,-1.73125257649569,2.5938336452551174,0.055871497018397935
6,0,2,6,0.35957791833907854,6.285714285714286,0.9545454545454546,31.970260223048324,20.817843866171003,74.53531598513011,2,2,6,0,2,-0.960749898676271,-1.4349572598741052,-2.8609379090759064,-1.3776995421332459,-0.8522925844653452
6,0,0,6,-0.523968489477701,12.5,0.48,31.970260223048324,20.817843866171003,20.63197026022305,5,5,6,0,0,-1.5750337963513004,-1.3749236719352862,1.307343298673447,-0.7195666254151135,0.18906880147774785
1,0,0,1,-0.7679218093324711,5.8,0.1724137931034483,4.83271375464684,20.817843866171003,20.63197026022305,1,1,1,0,0,-2.9273419398151113,-2.5640244838016732,0.5545125478363546,-0.5646488753111513,0.2052464183308976
4,1,0,4,-0.6355030230571462,5.8,0.6896551724137931,19.702602230483272,55.20446096654275,20.63197026022305,2,2,4,1,0,-2.1427365998816787,-1.5728732767618883,0.5575496373226058,1.4930197784936259,0.5048251658739202
4,1,0,4,-0.6454695985125299,4.875,0.8205128205128205,19.702602230483272,55.20446096654275,20.63197026022305,1,1,4,1,0,-2.32477636768916,-2.2295118993115444,-0.5494186291632833,1.9117037658695373,0.6941007892565662
5,0,0,5,-0.5647858930843481,7.166666666666667,0.6976744186046512,24.721189591078065,20.817843866171003,20.63197026022305,5,5,5,0,0,-2.194917724299773,-2.4419186082773043,-0.4140060443792264,-0.12372575018686142,0.4130912626950869
7,1,0,7,-0.513050812237205,9.666666666666666,0.7241379310344828,39.405204460966544,55.20446096654275,20.63197026022305,2,2,7,1,0,-1.2029094369014222,-1.1581692189073287,0.6197917001432008,0.5666155653375009,0.8507560707233472
6,0,1,6,-0.08717857329700314,17.714285714285715,0.3387096774193548,31.970260223048324,20.817843866171003,53.71747211895911,3,3,6,0,1,-0.33981196637393535,0.6370182756864702,2.375500224883261,-2.9492696525808584,-0.12526755729355046
5,0,0,5,-0.5847190439951154,9.125,0.547945205479452,24.721189591078065,20.817843866171003,20.63197026022305,3,3,5,0,0,-1.851687060520836,-1.7905723186131015,0.8243596776063764,-0.6121762500469322,0.2910266788486041
13,1,2,13,0.19331043469325718,16.714285714285715,0.7777777777777777,68.21561338289963,55.20446096654275,74.53531598513011,6,6,13,1,2,1.242799527545148,1.8850332160359555,1.587999733810952,-1.186153986817762,-0.6026936406315886
11,1,2,11,0.17836187447349652,10.571428571428571,1.0405405405405406,61.152416356877325,55.20446096654275,74.53531598513011,5,5,11,1,2,0.16055320707823587,0.5236612509186467,-0.959965232261647,-0.3610420242825676,-0.29579958233660086
5,1,1,5,-0.03665136348535709,11.714285714285714,0.426829268292683,24.721189591078065,55.20446096654275,53.71747211895911,3,3,5,1,1,-0.6812216374377187,-0.1960980660429861,0.9715989958513351,-0.24414310011564846,-0.29761330463401453
3,1,0,3,-0.6962535775745607,4.875,0.6153846153846154,14.684014869888475,55.20446096654275,20.63197026022305,0,0,3,1,0,-2.4619472693849063,-2.3383738000570626,-0.24612566565170155,2.1666446281689224,0.7262441738546341
3,1,0,3,-0.6763204266637933,6.125,0.4897959183673469,14.684014869888475,55.20446096654275,20.63197026022305,2,2,3,1,0,-2.2456427966401504,-2.052208160323109,0.4509504843722079,1.9803536788147964,0.588825715291723
3,0,1,3,0.2171925566083699,4.875,0.6153846153846154,14.684014869888475,20.817843866171003,53.71747211895911,0,0,3,0,1,-1.9496022789794576,-2.121936411875697,-2.16977109366329,-1.1530985172430206,-0.9261458495995923
3,1,0,3,-0.686287002119177,5.8,0.5172413793103449,14.684014869888475,55.20446096654275,20.63197026022305,1,1,3,1,0,-2.247891753277919,-1.6920377576538745,0.8432055796488251,1.757691262841266,0.5394583563800165
3,0,0,3,-0.6962535775745607,6.8,0.4411764705882353,14.684014869888475,20.817843866171003,20.63197026022305,0,0,3,0,0,-2.3462427892385214,-2.358814585679245,0.3510724567010668,-0.6900374357286365,0.4635307091234027
11,0,1,11,-0.030893496663949752,14.0,0.7857142857142857,61.152416356877325,20.817843866171003,53.71747211895911,9,9,11,0,1,-0.10006550092745684,-0.07018078085406443,0.14657162866669493,-1.7387771578458875,0.4110720094510205
14,2,1,14,-0.0016908032996106742,11.5,1.2173913043478262,72.4907063197026,76.2081784386617,53.71747211895911,5,5,14,2,1,0.2436217217990951,0.7753485943132536,-0.3703127848154917,1.1733344942777564,0.3335821552161989
2,0,1,2,0.6430647955485718,13.166666666666666,0.1518987341772152,9.107806691449815,20.817843866171003,53.71747211895911,1,1,2,0,1,-1.0284541531035718,-0.2440548948653855,0.5324750433215064,-3.2272107282753884,-1.3109128781461954
7,0,1,7,-0.08170759576584287,9.375,0.7466666666666667,39.405204460966544,20.817843866171003,53.71747211895911,6,6,7,0,1,-1.0049542745710867,-0.753273815593139,-0.27813277396447095,-1.4630898757503255,-0.18306694296030676
2,0,0,2,-0.7171378302704404,6.625,0.3018867924528302,9.107806691449815,20.817843866171003,20.63197026022305,2,2,2,0,0,-2.450362088663078,-1.581386282440347,1.837453637041172,-0.9738375048554773,-0.1406381628664013
3,1,0,3,-0.686287002119177,5.8,0.5172413793103449,14.684014869888475,55.20446096654275,20.63197026022305,1,1,3,1,0,-2.2692317651439855,-1.6777009636012508,0.8432770320077208,1.7586372900154106,0.5331226622130414
10,0,1,10,-0.09663161025161719,14.0,0.7142857142857143,57.249070631970255,20.817843866171003,53.71747211895911,4,4,10,0,1,0.02811777189890525,-0.36812819847402933,0.2537303588442466,-1.7966235190655173,0.37408014640818166
8,1,1,8,-0.08982480649042417,5.8,1.3793103448275863,46.28252788104089,55.20446096654275,53.71747211895911,6,6,8,1,1,-0.6949451922738076,-0.651681944227793,-1.0578328200754241,0.700002592455091,-0.30219158121849005
17,0,0,17,-0.04507732343843202,9.666666666666666,1.7586206896551726,80.85501858736059,20.817843866171003,20.63197026022305,8,8,17,0,0,-0.39426951230132773,-0.20869453223734002,-0.9696029861500679,-0.47586695668151624,0.9221921607154966
3,1,1,3,0.22715913206375357,5.666666666666667,0.5294117647058824,14.684014869888475,55.20446096654275,53.71747211895911,1,1,3,1,1,-1.2959397356470173,-1.5288469198016665,-0.9819506000873037,1.0950804890503623,-1.0902532727029068
30,0,4,30,0.9107268298534544,17.285714285714285,1.7355371900826446,96.6542750929368,20.817843866171003,93.12267657992564,14,14,30,0,4,2.996492691757111,3.824705931000421,-0.4176996306824368,-2.6425432654543104,-0.3775857479525489
6,1,1,6,-0.08717857329700314,2.8181818181818183,2.129032258064516,31.970260223048324,55.20446096654275,53.71747211895911,3,3,6,1,1,-1.5053451406529974,-1.3129843727457275,-2.6179113473460593,1.9028593370227878,-0.834814250174283
2,0,0,2,-0.7271044057258241,10.0,0.2,9.107806691449815,20.817843866171003,20.63197026022305,1,1,2,0,0,-2.5572112888704255,-2.34742094760554,0.8570342640529837,-0.6010819604037891,0.13328865913727012
3,0,0,3,-0.6962535775745607,8.4,0.35714285714285715,14.684014869888475,20.817843866171003,20.63197026022305,0,0,3,0,0,-2.4288423551705334,-2.257429688385342,0.4720245058287437,-0.7541044013520523,0.45024571181269796
30,0,0,30,0.7845461871094908,6.625,4.528301886792453,96.6542750929368,20.817843866171003,20.63197026022305,38,38,30,0,0,1.459552273297611,1.974667400960368,-2.279520506653795,0.47912886130962606,0.40069417976976385
11,0,0,11,-0.33981462235523296,10.571428571428571,1.0405405405405406,61.152416356877325,20.817843866171003,20.63197026022305,3,3,11,0,0,-0.9815491947963544,-0.8761187260868674,0.0390432748871872,-0.6827162678672422,0.8545183635592478
7,0,0,7,-0.48315108587105393,9.375,0.7466666666666667,39.405204460966544,20.817843866171003,20.63197026022305,5,5,7,0,0,-1.5145175030490792,-1.3753912125380352,0.5473505633142488,-0.8365046474655812,0.6369460562045568
13,0,5,13,0.7957964935306735,9.125,1.4246575342465753,68.21561338289963,20.817843866171003,97.95539033457248,3,3,13,0,5,1.1082255628304667,1.0439192792791039,-2.697629937889894,-2.081511604899069,-1.9927560322500766
4,0,0,4,-0.6255364476017625,2.8181818181818183,1.4193548387096773,19.702602230483272,20.817843866171003,20.63197026022305,3,3,4,0,0,-2.830046016336465,-2.799001020164652,-1.5665649730363143,0.8108639398936532,-0.15200560778598105
8,0,0,8,-0.44233368226440684,10.571428571428571,0.7567567567567568,46.28252788104089,20.817843866171003,20.63197026022305,5,5,8,0,0,-1.3385173663747136,-1.3177561374117563,0.41365268733513305,-0.7854709727402995,0.6958784221904747
1,0,0,1,-0.7778883847878548,5.666666666666667,0.1764705882352941,4.83271375464684,20.817843866171003,20.63197026022305,0,0,1,0,0,-3.01437571624218,-3.0575557123129853,0.008500819444041498,-0.12478475747967033,0.0540315760760683
4,0,1,4,0.04958157758005175,15.285714285714286,0.2616822429906542,19.702602230483272,20.817843866171003,53.71747211895911,2,2,4,0,1,-0.6666685875136384,-0.10145026268290479,1.528987720155735,-2.9298761018150996,-0.3522553313923682
7,0,0,7,-0.48315108587105393,6.285714285714286,1.1136363636363638,39.405204460966544,20.817843866171003,20.63197026022305,5,5,7,0,0,-1.6076546946456312,-2.6385968754855913,-1.3289001292236193,0.026316369130779123,0.7309305531494252
9,1,2,9,0.20744781079752725,14.0,0.6428571428571429,52.41635687732342,55.20446096654275,74.53531598513011,5,5,9,1,2,0.49774708738599216,0.5368343371798944,-0.0165593095988275,-1.021750276950388,-0.16770367781448653
4,0,1,4,0.04958157758005175,13.166666666666666,0.3037974683544304,19.702602230483272,20.817843866171003,53.71747211895911,2,2,4,0,1,-1.0202985301637633,-0.4015181286970107,0.9674434457377769,-2.501354211496487,-0.5999739825771707
30,1,1,30,0.6566261405093426,22.0,1.3636363636363635,96.6542750929368,55.20446096654275,53.71747211895911,16,16,30,1,1,2.773005835685815,2.866181557455263,0.9734443210595763,-0.942879966976417,0.7556062606669842
8,0,0,8,-0.4722334086305579,17.285714285714285,0.4628099173553719,46.28252788104089,20.817843866171003,20.63197026022305,2,2,8,0,0,-0.7300289639003733,0.3856600386674005,3.2343162863439834,-1.9769904809507999,0.4468543305960247
9,0,0,9,-0.39154970320237603,6.285714285714286,1.4318181818181819,52.41635687732342,20.817843866171003,20.63197026022305,6,6,9,0,0,-1.4820415828857676,-2.1558265906994527,-1.6812350621916587,0.14306189734776056,0.8412494733381712
13,1,0,13,-0.21831351332040402,9.666666666666666,1.3448275862068966,68.21561338289963,55.20446096654275,20.63197026022305,7,7,13,1,0,-0.5735014084631577,-0.2668051349441532,-0.24145345879303015,0.5578704459857735,0.9570104039878027
1,0,0,1,-0.7679218093324711,13.571428571428571,0.0736842105263158,4.83271375464684,20.817843866171003,20.63197026022305,1,1,1,0,0,-2.236192057022718,-1.2471307482944216,2.659601281354124,-1.6709868571316502,0.2695623050755829
7,0,0,7,-0.4731845104156702,4.875,1.435897435897436,39.405204460966544,20.817843866171003,20.63197026022305,6,6,7,0,0,-2.0592748927172275,-2.3225533152811364,-1.6076760933670886,0.29091608749778325,0.4517064895464942
1,0,0,1,-0.7679218093324711,4.875,0.20512820512820512,4.83271375464684,20.817843866171003,20.63197026022305,1,1,1,0,0,-2.982086112137034,-3.3694369852881536,-0.4750834343251644,-0.16438189639128178,0.3197261905985822
2,0,1,2,0.6430647955485718,6.625,0.3018867924528302,9.107806691449815,20.817843866171003,53.71747211895911,1,1,2,0,1,-1.3105749848204378,-0.573239336839281,0.10701040891921978,-2.5335206167187345,-1.9378106180001906
14,2,2,14,0.18408107856991932,16.666666666666668,0.84,72.4907063197026,76.2081784386617,74.53531598513011,4,4,14,2,2,1.4116117977839775,1.8063610882075627,0.6895812548038182,-0.4136597875115813,0.23641580045039698
17,2,4,17,0.5997081830436367,11.0,1.5454545454545454,80.85501858736059,76.2081784386617,93.12267657992564,8,8,17,2,4,1.8746156656423565,1.5682260050629422,-2.077472844748518,0.5417507755974059,-1.1512213992233067
6,0,1,6,-0.09714514875238683,6.285714285714286,0.9545454545454546,31.970260223048324,20.817843866171003,53.71747211895911,2,2,6,0,1,-1.4385319357881634,-1.9809342871069788,-2.0823940544808734,-0.7494893916086103,-0.06771247965597928
5,1,0,5,-0.5747524685397318,6.125,0.8163265306122449,24.721189591078065,55.20446096654275,20.63197026022305,4,4,5,1,0,-1.9529223361991352,-1.8546388883527236,-0.05688385786068274,1.5778622909537516,0.5437097519867327
10,0,2,10,0.18736880545864568,5.666666666666667,1.7647058823529411,57.249070631970255,20.817843866171003,74.53531598513011,5,5,10,0,2,-0.5970202353489525,-0.737380451091733,-2.8383352781174076,-0.48754196436285346,-1.098358111600749
13,0,0,13,-0.23824666423117144,9.666666666666666,1.3448275862068966,68.21561338289963,20.817843866171003,20.63197026022305,5,5,13,0,0,-0.8505936401190369,-0.727290833886926,-0.3038056663632946,-0.23771754060380357,0.44754809708959026
7,2,0,7,-0.5329839631479724,13.571428571428571,0.5157894736842106,39.405204460966544,76.2081784386617,20.63197026022305,0,0,7,2,0,-0.7889660494062926,0.34924814401096027,2.644688653519048,1.1946065694518828,0.7951791711304607
7,0,0,7,-0.5030842367818212,12.166666666666666,0.5753424657534247,39.405204460966544,20.817843866171003,20.63197026022305,3,3,7,0,0,-1.373867268888673,-0.7601706187183719,1.7631848184217358,-1.020854484794961,0.17393294734953413
9,0,0,9,-0.40151627865775974,11.5,0.782608695652174,52.41635687732342,20.817843866171003,20.63197026022305,5,5,9,0,0,-1.318242767302564,-1.1217660540437013,0.39849626845872615,-0.6460542350935373,0.5407194375599638
15,1,2,15,0.20876659665529493,12.166666666666666,1.2328767123287672,75.65055762081785,55.20446096654275,74.53531598513011,5,5,15,1,2,0.7537712469725038,1.5442073899099529,-0.04194144368839923,-0.4028565792312222,-0.6088557018812003
9,1,0,9,-0.3815831277469923,4.875,1.8461538461538463,52.41635687732342,55.20446096654275,20.63197026022305,7,7,9,1,0,-1.485007271101886,-1.4728647742572172,-1.6929166777297897,1.761976213362964,0.6678063998813732
7,1,1,7,-0.14150704849814502,5.666666666666667,1.2352941176470587,39.405204460966544,55.20446096654275,53.71747211895911,0,0,7,1,1,-1.2540825967703484,-1.0133021098791197,-1.5003543779122601,1.0805712229559892,-0.4281247737456037
15,1,0,15,-0.10677897974095883,9.666666666666666,1.5517241379310345,75.65055762081785,55.20446096654275,20.63197026022305,10,10,15,1,0,-0.10883981470571875,-0.22195113107045322,-0.26988239796189034,1.0091304704299804,0.4917156731844366
2,1,0,2,-0.7271044057258241,9.8,0.2040816326530612,9.107806691449815,55.20446096654275,20.63197026022305,1,1,2,1,0,-1.9669425365846294,-1.3186052891070081,2.118008863376445,1.721717229549092,0.8073235954470204
18,1,2,18,0.2902555494404749,9.666666666666666,1.8620689655172415,83.08550185873605,55.20446096654275,74.53531598513011,7,7,18,1,2,1.0600032839129956,0.934016998587932,-1.9186441496149667,-0.07065796049230937,-0.07710581851649106
13,0,2,13,0.20327701014864089,11.714285714285714,1.1097560975609757,68.21561338289963,20.817843866171003,74.53531598513011,7,7,13,0,2,0.41281015481435823,0.5110681120449846,-0.6121812315639881,-1.6809749599219739,-0.5319614055895019
13,3,1,13,-0.017484827041265288,12.5,1.04,68.21561338289963,88.10408921933085,53.71747211895911,6,6,13,3,1,0.5555739315571608,1.039992923973363,0.5177836902905169,2.0227383954903213,0.0754589347795855
29,3,5,29,0.9869696863995001,17.714285714285715,1.6370967741935483,92.56505576208178,88.10408921933085,97.95539033457248,15,15,29,3,5,3.6991143025519153,4.838369523848951,-0.2507267285758613,-0.5527705035078091,-0.40113032654281905
21,1,0,21,0.17799174372045845,13.166666666666666,1.5949367088607596,87.73234200743495,55.20446096654275,20.63197026022305,14,14,21,1,0,0.7265429313818597,1.275133469896456,0.4751322644241715,0.019463650728676268,1.0055485208589927
30,1,4,30,0.9406265562196054,16.666666666666668,1.7999999999999998,96.6542750929368,55.20446096654275,93.12267657992564,17,17,30,1,4,3.635218371813055,3.1480442849396417,-1.5354247126515639,-1.5798705460188662,0.48329771207404004
10,2,2,10,0.16743565454787832,15.285714285714286,0.6542056074766355,57.249070631970255,76.2081784386617,74.53531598513011,3,3,10,2,2,0.8555271091647348,1.7746533824476591,1.179256342256231,-0.4698550639916306,-0.08927953899225914
16,1,1,16,0.09534299856960406,14.0,1.1428571428571428,78.62453531598513,55.20446096654275,53.71747211895911,9,9,16,1,1,0.7796993028747323,0.8519464623610737,-0.05005051837857049,-0.3995175501493102,0.7518195134114166
27,1,3,27,0.6875119082664497,13.166666666666666,2.0506329113924053,90.89219330855019,55.20446096654275,86.61710037174721,10,10,27,1,3,2.511410860794366,2.6890647740494025,-1.4279824903926037,-0.7758994010256139,-0.2227748081637676
16,2,2,16,0.23671442236275245,15.166666666666666,1.054945054945055,78.62453531598513,76.2081784386617,74.53531598513011,6,6,16,2,2,1.5315377870975622,2.1880787986294123,0.7209796627850042,-0.11520673165525817,0.04764469543893948
8,3,0,8,-0.4722334086305579,12.166666666666666,0.6575342465753425,46.28252788104089,88.10408921933085,20.63197026022305,2,2,8,3,0,-0.33755762472439094,0.39376495009285467,2.5114040966431714,2.543224545280111,0.6387513722993637
14,2,3,14,0.3798195358948329,12.8,1.09375,72.4907063197026,76.2081784386617,86.61710037174721,4,4,14,2,3,1.19975458636262,1.717925978301391,-0.7676785235738471,0.1423043004679827,-0.5624025619103441
18,3,3,18,0.45246314725968034,8.4,2.142857142857143,83.08550185873605,88.10408921933085,86.61710037174721,8,8,18,3,3,1.36723652641315,1.9108746001700763,-2.4595374751448533,1.6131319544485105,-0.3962679297475673
15,1,0,15,-0.12671213065172623,25.0,0.6,75.65055762081785,55.20446096654275,20.63197026022305,8,8,15,1,0,1.4768400224628588,0.6804768640468147,2.590118749943644,-0.9608536559825656,1.630361140652891
14,2,0,14,-0.16752953425837327,16.8,0.8333333333333333,72.4907063197026,76.2081784386617,20.63197026022305,8,8,14,2,0,0.33173798193756504,1.5036335974559252,2.671131838446583,0.6645019286972228,0.5008373652345333
19,2,2,19,0.3449473086381339,12.5,1.52,84.94423791821562,76.2081784386617,74.53531598513011,10,10,19,2,2,1.4505481511436258,1.6748655969945236,-0.775556307250804,0.9362934318978223,-0.33865353698167483
24,2,4,24,0.7272672952657139,11.714285714285714,2.048780487804878,89.77695167286245,76.2081784386617,93.12267657992564,11,11,24,2,4,2.553512994114837,2.7967295588345094,-1.9001569150222601,0.2099737006458434,-0.5926665241577806
8,1,3,8,0.5753266432360064,15.166666666666666,0.5274725274725275,46.28252788104089,55.20446096654275,86.61710037174721,4,4,8,1,3,0.9729507088244048,1.481877833308299,0.5225778443730582,-1.78998116703382,-1.196923611282081
14,2,3,14,0.3897861113502166,17.714285714285715,0.7903225806451613,72.4907063197026,76.2081784386617,86.61710037174721,5,5,14,2,3,1.7666520478341305,2.9670531543797383,1.2955341560898592,-1.0920729048325954,-0.38857610469179715
13,2,1,13,-0.017484827041265288,13.166666666666666,0.9873417721518988,68.21561338289963,76.2081784386617,53.71747211895911,6,6,13,2,1,0.5717486500075517,1.2244075422163936,0.8811787595401842,0.4115672757598527,0.30405916943985745
7,1,0,7,-0.49311766132643764,5.8,1.206896551724138,39.405204460966544,55.20446096654275,20.63197026022305,4,4,7,1,0,-1.4175518952407984,-1.362387660096497,-0.07570435792044312,1.2879837014841604,0.4061845143147539
13,2,0,13,-0.20834693786502034,13.428571428571429,0.9680851063829787,68.21561338289963,76.2081784386617,20.63197026022305,8,8,13,2,0,0.12741000777549455,0.9655127650389124,1.8421456840753505,0.7233024043642043,0.8927782610508084
15,4,1,15,0.03604394527409251,11.5,1.3043478260869565,75.65055762081785,93.68029739776952,53.71747211895911,6,6,15,4,1,0.8182529439521926,1.2431695703848373,-0.13158422250375426,2.626955343609098,0.4825318674531482
23,3,1,23,0.36880512341527294,15.2,1.5131578947368423,88.84758364312268,88.10408921933085,53.71747211895911,13,13,23,3,1,1.676288148607468,2.5603883024028713,0.3820113231816505,1.1520364144442492,0.5444451575342225
20,0,3,20,0.46849249685306055,15.285714285714286,1.308411214953271,86.43122676579925,20.817843866171003,86.61710037174721,6,6,20,0,3,1.8200688991737017,2.04515943141131,-0.4252157056031667,-2.5542860616821237,-0.2642809345046365
7,1,0,7,-0.48315108587105393,4.875,1.435897435897436,39.405204460966544,55.20446096654275,20.63197026022305,5,5,7,1,0,-1.7348284470312947,-1.8541814027115837,-1.2645771118986953,1.7290511833462667,0.6696381638124774
8,2,1,8,-0.11972453285657525,16.714285714285715,0.4786324786324786,46.28252788104089,76.2081784386617,53.71747211895911,3,3,8,2,1,0.47777652197775783,1.4218082100078155,2.837365332441996,0.2794754670616701,-0.10543258992476534
6,2,1,6,-0.10711172420777053,6.125,0.9795918367346939,31.970260223048324,76.2081784386617,53.71747211895911,1,1,6,2,1,-0.9834870604820508,-0.6845842251157273,-0.8189995821609786,2.1288855526128914,-0.14258114020265392
10,0,4,10,0.7155033350576367,17.714285714285715,0.564516129032258,57.249070631970255,20.817843866171003,93.12267657992564,3,3,10,0,4,1.1749468534790164,2.2163008262176267,0.5285337653539552,-3.890994754045823,-1.4843969452468648
8,0,1,8,-0.09979138194580787,9.375,0.8533333333333334,46.28252788104089,20.817843866171003,53.71747211895911,5,5,8,0,1,-0.7895954359894232,-0.691930374831512,-0.36660535132662647,-1.3742395901527307,-0.09138818475740303
15,2,4,15,0.5641784748730835,10.0,1.5,75.65055762081785,76.2081784386617,93.12267657992564,4,4,15,2,4,1.2048921895345408,1.5695490293111014,-2.294961955075107,0.5851937552393418,-1.2517739043114253
8,1,3,8,0.555393492325239,12.8,0.625,46.28252788104089,55.20446096654275,86.61710037174721,2,2,8,1,3,0.45801437556210095,0.8942183131139864,-0.6536666284121748,-1.1987876569611773,-1.2391263161631338
6,2,2,6,0.3396447674283111,11.428571428571429,0.525,31.970260223048324,76.2081784386617,74.53531598513011,0,0,6,2,2,0.07377462377583424,1.1261629008364675,0.6726176424807779,0.11528669941370873,-0.739506124601395
6,2,1,6,-0.10711172420777053,12.8,0.46875,31.970260223048324,76.2081784386617,53.71747211895911,1,1,6,2,1,-0.3031639923288539,0.161490346486641,1.1433969602663354,1.0871164030072074,0.05162967928242906
4,1,1,4,0.04958157758005175,6.8,0.5882352941176471,19.702602230483272,55.20446096654275,53.71747211895911,2,2,4,1,1,-1.1817294652160892,-0.9196911299894528,-0.40050598247601477,0.32716090391623187,-0.3767126184791199
5,0,3,5,1.039550846623392,15.2,0.32894736842105265,24.721189591078065,20.817843866171003,86.61710037174721,1,1,5,0,3,0.24231547712525917,0.7591186961173487,-0.39790973608509295,-3.7010150931348624,-2.2125917386452723
14,0,4,14,0.5755579932197467,7.6,1.842105263157895,72.4907063197026,20.817843866171003,93.12267657992564,4,4,14,0,4,0.39865559833314995,0.5872472735596234,-3.478214190342053,-1.2976237985052068,-1.4973639556464116
9,3,0,9,-0.40151627865775974,17.285714285714285,0.5206611570247934,52.41635687732342,88.10408921933085,20.63197026022305,5,5,9,3,0,0.4517934187722368,1.3591737577120078,3.9699121120592324,1.4376303675996696,0.7535469959240427
13,2,1,13,0.0024483238695020997,12.8,1.015625,68.21561338289963,76.2081784386617,53.71747211895911,8,8,13,2,1,0.42603719643153726,0.8620498213316312,0.33796464167069085,0.8686314969544316,0.3046678558497445
12,2,0,12,-0.23919776601628373,12.166666666666666,0.9863013698630138,64.12639405204462,76.2081784386617,20.63197026022305,9,9,12,2,0,-0.14084062231931915,0.6209035012228039,1.6906058041411443,1.3676415492450475,0.4841144500377007
13,2,1,13,-0.04738455340741637,10.6,1.2264150943396226,68.21561338289963,76.2081784386617,53.71747211895911,3,3,13,2,1,0.16495333163147138,0.47093062965744686,-0.43940609982838214,1.4207085295742485,0.16097126574919435
6,2,1,6,-0.10711172420777053,14.0,0.42857142857142855,31.970260223048324,76.2081784386617,53.71747211895911,1,1,6,2,1,-0.02483013245568992,0.9748702460808395,2.495169625312782,0.7126709504599447,-0.30466503404889306
7,2,1,7,-0.12157389758737765,14.0,0.5,39.405204460966544,76.2081784386617,53.71747211895911,2,2,7,2,1,0.09186690745429443,1.0527612823981412,2.372179597440931,0.6264005819875482,-0.24529893707590078
7,0,2,7,0.2499698661516824,10.571428571428571,0.6621621621621622,39.405204460966544,20.817843866171003,74.53531598513011,0,0,7,0,2,-0.583430114426007,-0.29088143582952275,-1.0147559272102749,-2.0433222559754145,-0.7766325359059554
16,0,4,16,0.6191230245028863,12.5,1.28,78.62453531598513,20.817843866171003,93.12267657992564,10,10,16,0,4,1.1443042400898122,1.2799832698750973,-1.7256864451150729,-1.7352258832415195,-1.535742026375722
15,0,2,15,0.2585994739322134,14.0,1.0714285714285714,75.65055762081785,20.817843866171003,74.53531598513011,10,10,15,0,2,0.7482159839910115,1.5196873384817164,0.5518952307244789,-1.9439738111999414,-0.7404049113417777
9,0,1,9,-0.09703423393011625,11.5,0.782608695652174,52.41635687732342,20.817843866171003,53.71747211895911,5,5,9,0,1,-0.7840915158250783,-0.5913397685941663,-0.34907714855601757,-1.195782682125435,-0.17154990412502524
6,1,1,6,-0.07721199784161945,22.0,0.2727272727272727,31.970260223048324,55.20446096654275,53.71747211895911,4,4,6,1,1,0.22391040346869523,0.7840049219948425,2.8743672709174266,-1.1529095027882061,-0.32659922311302536
20,5,3,20,0.48842564776382796,14.0,1.4285714285714286,86.43122676579925,97.39776951672863,86.61710037174721,8,8,20,5,3,2.501935056051311,3.6541361196060493,0.551932486464891,1.7877286627503002,-0.46955984251274274
