sembuh,recovery_rate,risk_score,kecamatan_positif_max,positif_vs_kecamatan_mean,positif_percentile,sembuh_percentile,meninggal_percentile,nama_provinsi_encoded,nama_kota_encoded,sembuh
2,0.2857142857142857,-0.12157389758737765,30,0.5,39.405204460966544,76.2081784386617,53.71747211895911,1,1,2
0,0.0,0.2499698661516824,19,0.6621621621621622,39.405204460966544,20.817843866171003,74.53531598513011,1,4,0
0,0.0,0.6191230245028863,19,1.28,78.62453531598513,20.817843866171003,93.12267657992564,1,1,0
0,0.0,0.2585994739322134,30,1.0714285714285714,75.65055762081785,20.817843866171003,74.53531598513011,1,1,0
0,0.0,-0.09703423393011625,18,0.782608695652174,52.41635687732342,20.817843866171003,53.71747211895911,1,3,0
1,0.16666666666666666,-0.07721199784161945,30,0.2727272727272727,31.970260223048324,55.20446096654275,53.71747211895911,1,2,1
5,0.25,0.48842564776382796,30,1.4285714285714286,86.43122676579925,97.39776951672863,86.61710037174721,1,1,5
0,0.0,0.4113889744026485,20,1.6,75.65055762081785,20.817843866171003,86.61710037174721,1,4,0
1,0.3333333333333333,1.1306386907913002,12,0.4897959183673469,14.684014869888475,55.20446096654275,74.53531598513011,1,3,1
1,0.07142857142857142,-0.20739583607990805,18,1.12,72.4907063197026,55.20446096654275,20.63197026022305,1,1,1
2,0.25,-0.44233368226440684,18,0.64,46.28252788104089,76.2081784386617,20.63197026022305,1,1,2
3,0.42857142857142855,-0.513050812237205,28,0.6124999999999999,39.405204460966544,88.10408921933085,20.63197026022305,1,4,3
3,0.2727272727272727,-0.3099148959890819,18,0.88,61.152416356877325,88.10408921933085,20.63197026022305,1,1,3
3,0.17647058823529413,-0.06501047434919942,30,1.120879120879121,80.85501858736059,88.10408921933085,20.63197026022305,1,3,3
1,0.08333333333333333,0.19759215016441414,12,1.6744186046511627,64.12639405204462,55.20446096654275,74.53531598513011,1,3,1
2,0.2,-0.0866650347962335,24,0.853658536585366,57.249070631970255,76.2081784386617,53.71747211895911,1,3,2
2,0.25,0.20288461655125642,23,0.8163265306122448,46.28252788104089,76.2081784386617,74.53531598513011,1,4,2
2,0.2222222222222222,-0.09703423393011625,30,0.5934065934065934,52.41635687732342,76.2081784386617,53.71747211895911,1,3,2
1,0.2,-0.03665136348535709,30,0.2892561983471075,24.721189591078065,55.20446096654275,53.71747211895911,1,2,1
0,0.0,0.4274835474324776,23,1.1224489795918366,61.152416356877325,20.817843866171003,86.61710037174721,1,4,0
2,0.11764705882352941,0.3072151561687534,28,1.4875,80.85501858736059,76.2081784386617,74.53531598513011,1,4,2
2,0.3333333333333333,-0.553868215843852,12,0.8372093023255813,31.970260223048324,76.2081784386617,20.63197026022305,1,3,2
3,0.3333333333333333,-0.41148285411314345,24,0.7682926829268293,52.41635687732342,88.10408921933085,20.63197026022305,1,3,3
0,0.0,0.16839529901811287,24,0.9390243902439025,61.152416356877325,20.817843866171003,74.53531598513011,1,3,0
3,0.3,0.16743565454787832,24,0.853658536585366,57.249070631970255,88.10408921933085,74.53531598513011,1,3,3
1,0.1111111111111111,0.18751465988675986,30,0.6702127659574468,52.41635687732342,55.20446096654275,74.53531598513011,1,4,1
1,0.0625,-0.07592815158969543,17,1.4545454545454546,78.62453531598513,55.20446096654275,20.63197026022305,1,2,1
1,0.09090909090909091,0.17836187447349652,11,1.9411764705882353,61.152416356877325,55.20446096654275,74.53531598513011,1,2,1
0,0.0,-0.09714514875238683,20,0.64,31.970260223048324,20.817843866171003,53.71747211895911,1,4,0
0,0.0,0.21741438625291096,18,0.8490566037735849,52.41635687732342,20.817843866171003,74.53531598513011,1,2,0
0,0.0,0.23712570751913722,19,0.4411764705882353,14.684014869888475,20.817843866171003,53.71747211895911,1,4,0
